teamOneWon,teamTwoWon,map1Team1SideBothPlayer1PlusMinus,map1Team1SideBothPlayer1Rating,map1Team1SideBothPlayer2PlusMinus,map1Team1SideBothPlayer2Rating,map1Team1SideBothPlayer3PlusMinus,map1Team1SideBothPlayer3Rating,map1Team1SideBothPlayer4PlusMinus,map1Team1SideBothPlayer4Rating,map1Team1SideBothPlayer5PlusMinus,map1Team1SideBothPlayer5Rating,map1Team2SideBothPlayer1PlusMinus,map1Team2SideBothPlayer1Rating,map1Team2SideBothPlayer2PlusMinus,map1Team2SideBothPlayer2Rating,map1Team2SideBothPlayer3PlusMinus,map1Team2SideBothPlayer3Rating,map1Team2SideBothPlayer4PlusMinus,map1Team2SideBothPlayer4Rating,map1Team2SideBothPlayer5PlusMinus,map1Team2SideBothPlayer5Rating,map2Team1SideBothPlayer1PlusMinus,map2Team1SideBothPlayer1Rating,map2Team1SideBothPlayer2PlusMinus,map2Team1SideBothPlayer2Rating,map2Team1SideBothPlayer3PlusMinus,map2Team1SideBothPlayer3Rating,map2Team1SideBothPlayer4PlusMinus,map2Team1SideBothPlayer4Rating,map2Team1SideBothPlayer5PlusMinus,map2Team1SideBothPlayer5Rating,map2Team2SideBothPlayer1PlusMinus,map2Team2SideBothPlayer1Rating,map2Team2SideBothPlayer2PlusMinus,map2Team2SideBothPlayer2Rating,map2Team2SideBothPlayer3PlusMinus,map2Team2SideBothPlayer3Rating,map2Team2SideBothPlayer4PlusMinus,map2Team2SideBothPlayer4Rating,map2Team2SideBothPlayer5PlusMinus,map2Team2SideBothPlayer5Rating,map3Team1SideBothPlayer1PlusMinus,map3Team1SideBothPlayer1Rating,map3Team1SideBothPlayer2PlusMinus,map3Team1SideBothPlayer2Rating,map3Team1SideBothPlayer3PlusMinus,map3Team1SideBothPlayer3Rating,map3Team1SideBothPlayer4PlusMinus,map3Team1SideBothPlayer4Rating,map3Team1SideBothPlayer5PlusMinus,map3Team1SideBothPlayer5Rating,map3Team2SideBothPlayer1PlusMinus,map3Team2SideBothPlayer1Rating,map3Team2SideBothPlayer2PlusMinus,map3Team2SideBothPlayer2Rating,map3Team2SideBothPlayer3PlusMinus,map3Team2SideBothPlayer3Rating,map3Team2SideBothPlayer4PlusMinus,map3Team2SideBothPlayer4Rating,map3Team2SideBothPlayer5PlusMinus,map3Team2SideBothPlayer5Rating,map4Team1SideBothPlayer1PlusMinus,map4Team1SideBothPlayer1Rating,map4Team1SideBothPlayer2PlusMinus,map4Team1SideBothPlayer2Rating,map4Team1SideBothPlayer3PlusMinus,map4Team1SideBothPlayer3Rating,map4Team1SideBothPlayer4PlusMinus,map4Team1SideBothPlayer4Rating,map4Team1SideBothPlayer5PlusMinus,map4Team1SideBothPlayer5Rating,map4Team2SideBothPlayer1PlusMinus,map4Team2SideBothPlayer1Rating,map4Team2SideBothPlayer2PlusMinus,map4Team2SideBothPlayer2Rating,map4Team2SideBothPlayer3PlusMinus,map4Team2SideBothPlayer3Rating,map4Team2SideBothPlayer4PlusMinus,map4Team2SideBothPlayer4Rating,map4Team2SideBothPlayer5PlusMinus,map4Team2SideBothPlayer5Rating,map5Team1SideBothPlayer1PlusMinus,map5Team1SideBothPlayer1Rating,map5Team1SideBothPlayer2PlusMinus,map5Team1SideBothPlayer2Rating,map5Team1SideBothPlayer3PlusMinus,map5Team1SideBothPlayer3Rating,map5Team1SideBothPlayer4PlusMinus,map5Team1SideBothPlayer4Rating,map5Team1SideBothPlayer5PlusMinus,map5Team1SideBothPlayer5Rating,map5Team2SideBothPlayer1PlusMinus,map5Team2SideBothPlayer1Rating,map5Team2SideBothPlayer2PlusMinus,map5Team2SideBothPlayer2Rating,map5Team2SideBothPlayer3PlusMinus,map5Team2SideBothPlayer3Rating,map5Team2SideBothPlayer4PlusMinus,map5Team2SideBothPlayer4Rating,map5Team2SideBothPlayer5PlusMinus,map5Team2SideBothPlayer5Rating
True,False,1,1.14,4,1.13,-1,1.09,-5,0.79,-8,0.49,6,1.38,6,1.36,1,1.1,-4,0.98,-1,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,9,1.76,11,1.56,2,1.35,4,1.33,-2,0.9,3,1.18,-4,0.81,-6,0.76,-8,0.64,-9,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,2,1.14,-4,0.93,-4,0.84,-4,0.76,-10,0.62,11,1.51,5,1.36,3,1.32,4,1.25,-3,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,3,1.31,-4,0.89,-5,0.78,-7,0.72,-11,0.52,15,1.87,4,1.56,4,1.36,2,1.21,-2,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,6,1.27,4,1.06,-3,1.0,2,0.99,-3,0.91,3,1.35,4,1.09,-2,1.06,-1,0.93,-10,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,4,1.38,-3,0.86,-4,0.82,-5,0.75,-4,0.71,10,1.83,1,1.21,-4,1.06,2,1.05,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,6,1.78,8,1.65,7,1.56,3,1.24,-4,0.86,-1,1.18,-1,0.9,-3,0.85,-8,0.63,-7,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,-6,0.66,-6,0.61,-9,0.36,-12,0.34,-10,0.29,14,2.14,10,1.83,4,1.63,10,1.58,4,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,-6,0.73,-2,0.7,-7,0.59,-7,0.55,-10,0.45,13,2.49,11,1.88,2,1.35,6,1.32,-2,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,-5,0.99,-6,0.65,-10,0.45,-11,0.45,-11,0.36,13,1.91,10,1.79,12,1.7,4,1.4,3,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,12,1.71,1,1.14,1,1.11,-2,1.01,1,0.95,2,1.11,-3,0.91,-3,0.85,-3,0.8,-7,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,10,1.81,7,1.45,3,1.44,7,1.43,-1,1.19,-2,0.82,-4,0.71,-8,0.65,-6,0.54,-8,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,-5,0.8,-5,0.79,-4,0.68,-9,0.42,-9,0.39,12,1.91,5,1.67,11,1.6,0,1.19,4,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,13,1.8,6,1.31,2,1.28,3,1.2,3,1.16,-1,1.1,-6,0.84,-8,0.67,-7,0.63,-6,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,13,2.24,10,1.84,7,1.46,5,1.41,-1,0.95,-5,0.77,-6,0.62,-5,0.54,-9,0.5,-10,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,7,1.58,7,1.54,3,1.39,6,1.27,1,1.08,6,1.3,-1,1.04,-10,0.68,-8,0.67,-11,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,4,1.39,4,1.35,4,1.33,-1,1.2,1,0.91,2,1.22,3,1.05,-3,0.93,-7,0.68,-11,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,13,1.85,6,1.59,4,1.26,0,1.08,1,1.05,-7,0.87,-4,0.86,-4,0.82,-5,0.79,-7,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,9,1.34,-3,0.82,-8,0.78,-10,0.73,-10,0.66,11,1.84,14,1.71,7,1.48,0,0.87,-10,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,13,2.02,8,1.87,2,1.57,7,1.49,-1,1.14,-2,0.92,-5,0.71,-5,0.62,-8,0.55,-9,0.34,13,1.65,5,1.51,2,1.16,-3,0.87,-1,0.85,1,1.08,-3,0.89,-3,0.85,-8,0.72,-5,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,7,1.28,4,1.2,2,1.08,0,0.98,-12,0.63,2,1.24,-1,1.09,-2,0.98,2,0.96,-7,0.84,5,1.31,4,1.24,0,1.21,-1,1.12,-3,0.85,8,1.43,-4,1.02,-2,1.01,1,0.94,-11,0.68,10,1.72,10,1.71,11,1.64,6,1.42,-1,1.22,3,1.41,-10,0.68,-9,0.47,-9,0.4,-12,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,2,1.29,5,1.21,-3,0.89,-8,0.71,-13,0.71,8,1.32,3,1.25,3,1.22,-3,1.02,-1,0.89,-1,1.12,-5,0.78,-7,0.78,-8,0.6,-7,0.55,4,1.51,10,1.47,6,1.47,1,1.23,6,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,12,1.8,10,1.64,5,1.42,5,1.36,4,1.22,-3,0.99,-7,0.7,-7,0.64,-9,0.45,-11,0.38,1,1.12,2,1.07,-4,0.94,-7,0.89,-8,0.62,9,1.49,5,1.15,-1,1.11,4,1.09,-3,1.05,2,1.27,4,1.09,-6,0.84,-7,0.65,-8,0.57,15,1.75,0,1.38,3,1.29,4,1.21,-7,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,-3,0.92,-4,0.75,-5,0.73,-8,0.68,-9,0.63,10,1.78,6,1.63,5,1.55,4,1.35,4,1.13,3,1.28,1,1.1,-4,0.88,-9,0.66,-13,0.41,9,1.64,6,1.42,4,1.18,1,1.12,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,-2,1.06,-4,0.75,-5,0.74,-8,0.61,-10,0.44,10,1.67,8,1.64,10,1.54,2,1.19,-1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,-4,1.0,-4,0.87,-4,0.79,-3,0.74,-6,0.67,9,1.48,2,1.32,3,1.23,3,1.23,4,1.14,11,1.45,7,1.36,-1,1.09,-2,0.87,-6,0.68,3,1.28,-5,0.98,-4,0.87,-3,0.75,-3,0.73,4,1.36,3,1.2,-2,0.96,-3,0.95,-3,0.92,3,1.33,-1,1.24,2,1.09,-2,0.96,-2,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,5,1.44,3,1.28,0,1.11,2,1.04,-7,0.79,1,1.33,2,1.23,0,1.11,-2,1.01,-5,0.9,19,1.47,1,1.06,1,1.01,-4,0.89,-13,0.81,5,1.3,-2,1.18,0,1.16,1,0.97,-8,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,10,2.0,5,1.6,4,1.38,5,1.37,0,0.94,-4,0.95,-4,0.83,-4,0.78,-6,0.72,-6,0.61,7,1.57,5,1.48,3,1.36,1,1.08,-4,0.72,2,1.11,0,1.1,-4,1.02,-4,0.7,-6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,8,1.63,9,1.5,7,1.47,-2,1.08,-3,0.84,-4,0.89,-2,0.87,-4,0.86,-5,0.82,-7,0.74,-5,0.67,-5,0.65,-8,0.63,-7,0.62,-9,0.6,11,1.95,13,1.85,11,1.68,3,1.42,-4,0.93,2,1.36,8,1.29,2,1.15,-1,1.07,-7,0.92,9,1.47,5,1.34,-2,0.97,-7,0.77,-10,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,13,1.44,-1,1.1,-6,0.85,-8,0.84,-7,0.7,9,1.45,0,1.22,3,1.13,0,1.02,-3,0.79,-3,1.24,1,1.13,3,1.03,-4,0.89,-3,0.79,12,1.68,1,1.18,-3,1.01,0,0.95,-8,0.93,0,1.11,-5,0.85,-6,0.76,-6,0.62,-12,0.32,14,2.1,8,1.67,3,1.63,0,1.06,-1,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,6,1.6,9,1.36,4,1.34,1,1.08,-5,0.82,2,1.21,3,1.16,-1,1.02,-9,0.5,-12,0.36,6,1.52,9,1.37,-1,1.2,3,1.04,-3,0.85,5,1.35,5,1.26,-6,0.84,-7,0.57,-11,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,7,1.3,3,1.19,0,1.0,-1,0.89,-7,0.71,5,1.26,2,1.19,0,1.1,-4,0.76,-7,0.68,0,1.01,-5,0.83,-5,0.83,-7,0.81,-7,0.77,20,1.92,7,1.44,3,1.28,0,0.98,-7,0.92,1,1.33,-1,0.92,-5,0.85,-2,0.77,-10,0.55,6,1.55,7,1.38,2,1.17,1,1.12,1,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,8,1.44,-1,1.12,2,1.08,-4,0.93,-3,0.76,7,1.34,2,1.09,-2,0.91,-7,0.89,-5,0.82,10,1.53,10,1.33,5,1.16,2,1.11,-7,0.87,2,1.25,1,1.03,0,0.97,-13,0.64,-11,0.61,7,1.48,2,1.39,6,1.14,1,1.01,-8,0.79,7,1.19,0,1.15,-1,1.14,-4,0.9,-10,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,5,1.29,-2,1.17,3,0.96,0,0.94,-7,0.87,4,1.22,1,1.09,0,1.09,-5,0.97,-1,0.89,10,1.58,6,1.46,0,1.15,-2,1.14,5,1.05,2,1.18,-2,1.1,-6,0.84,-7,0.77,-6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,12,1.91,9,1.62,2,1.26,-4,0.92,-6,0.84,-1,0.96,0,0.94,-2,0.83,-3,0.77,-8,0.64,1,1.01,-4,0.84,-4,0.76,-6,0.55,-10,0.5,13,1.82,6,1.53,1,1.25,2,1.09,0,1.07,2,1.28,0,1.02,0,0.98,-4,0.78,-11,0.73,14,1.46,3,1.21,1,1.2,2,0.98,-8,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,5,1.56,6,1.49,7,1.36,5,1.34,2,1.03,1,1.17,-3,0.92,-5,0.86,-8,0.62,-10,0.57,6,1.41,7,1.35,2,1.12,1,1.08,-3,0.96,2,1.07,-1,0.95,-3,0.88,-3,0.87,-8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,10,1.93,9,1.34,-1,0.89,-7,0.79,-13,0.68,5,1.33,5,1.25,-1,1.02,-4,0.9,-4,0.86,2,1.17,2,1.14,2,1.08,0,1.01,-7,0.82,8,1.54,5,1.37,-5,0.91,-2,0.91,-6,0.7,17,1.99,6,1.53,3,1.27,0,1.07,-7,0.55,1,1.16,-7,0.84,-3,0.81,-3,0.79,-8,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,7,1.63,5,1.51,4,1.4,5,1.34,3,1.27,0,1.1,-2,0.93,-7,0.71,-9,0.55,-7,0.43,9,1.61,6,1.52,6,1.35,1,1.09,2,1.05,-3,1.06,-2,1.05,-5,0.98,-5,0.67,-9,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,4,1.3,6,1.24,4,1.2,-4,0.89,-14,0.7,4,1.19,6,1.19,0,1.18,-1,0.99,-7,0.78,15,1.62,-2,0.91,-6,0.77,-5,0.64,-9,0.64,10,1.7,-3,1.1,1,0.98,1,0.97,-2,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,3,1.25,2,1.08,-1,0.93,-11,0.79,-11,0.67,11,1.47,12,1.47,-2,0.99,-2,0.98,-1,0.92,2,1.25,1,1.17,3,1.07,-4,0.91,-12,0.45,10,1.66,6,1.45,4,1.11,-2,0.95,-10,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,3,0.99,-3,0.96,-1,0.86,-3,0.82,-8,0.7,13,1.83,4,1.31,0,1.11,-3,1.05,-3,0.8,12,1.91,12,1.86,7,1.69,2,1.39,-4,0.69,-1,0.85,-2,0.85,-7,0.58,-9,0.46,-11,0.39,4,1.3,3,1.29,5,1.18,0,1.12,-3,0.9,7,1.55,1,1.08,-2,0.91,-6,0.8,-11,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,0,1.06,1,1.06,-1,0.91,-9,0.5,-9,0.42,12,1.82,11,1.82,1,1.34,-3,0.93,-4,0.71,8,1.43,1,1.3,2,1.18,1,1.16,-1,1.03,11,1.63,-3,1.05,-2,0.81,-9,0.61,-8,0.52,4,1.4,2,1.23,-2,1.06,-8,0.74,-8,0.64,7,1.43,8,1.42,-1,1.05,0,1.02,-5,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,1,1.11,-4,1.01,-4,0.88,-4,0.84,-3,0.83,8,1.47,0,1.35,3,1.25,2,1.13,1,0.99,4,1.14,-2,0.92,-1,0.92,-5,0.82,-11,0.5,11,1.53,6,1.35,0,1.28,0,1.02,-3,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,6,1.61,2,1.1,-1,0.97,-4,0.86,-6,0.8,7,1.56,8,1.38,2,1.22,-5,0.8,-9,0.66,0,1.09,-1,1.07,0,1.07,-1,0.99,-4,0.95,5,1.26,5,1.26,2,1.19,-3,1.11,-5,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,10,1.46,8,1.43,0,1.09,-5,1.01,-2,0.98,-4,0.97,-4,0.9,0,0.87,0,0.86,-4,0.8,10,1.7,3,1.23,2,1.2,3,1.17,-1,1.07,8,1.31,-3,1.1,-5,0.83,-8,0.59,-11,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,-2,1.05,1,0.99,-4,0.85,-3,0.77,-8,0.62,7,1.45,7,1.36,4,1.35,3,1.16,-6,0.7,13,1.91,3,1.35,1,1.28,-2,0.98,-4,0.95,4,1.3,-5,0.92,-3,0.91,-1,0.91,-6,0.78,9,1.57,4,1.34,0,1.21,1,0.94,-2,0.91,-1,1.12,1,1.07,-2,1.02,-2,1.0,-9,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,True,6,1.25,2,1.24,-1,0.92,-10,0.77,-6,0.77,5,1.46,6,1.38,-3,0.99,-1,0.84,-4,0.8,4,1.27,0,1.15,-6,0.64,-7,0.63,-10,0.5,6,1.84,6,1.68,10,1.68,0,1.22,-3,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,False,7,1.68,4,1.3,4,1.2,2,1.13,0,0.97,0,1.3,0,1.08,-5,0.84,-6,0.76,-7,0.61,4,1.36,7,1.34,5,1.29,5,1.12,-5,1.06,-1,1.03,-3,1.02,-3,0.94,-2,0.86,-7,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
